Nov 27 11:21:21 localhost app-6: [HttpParserEventHandler] <TCP105218281785633> INFO  Protocol parse exception (request length exceeded). Releasing session: [6 : 192.168.1.143:62735 -> 104.244.39.20:80]
Nov 27 11:21:42 localhost app-6: [HttpParserEventHandler] <TCP105218281785628> INFO  Protocol parse exception (request length exceeded). Releasing session: [6 : 192.168.1.143:62734 -> 104.244.39.20:80]
Nov 27 11:21:47 localhost app-6: [HttpParserEventHandler] <TCP105218281785732> INFO  Protocol parse exception (request length exceeded). Releasing session: [6 : 192.168.1.143:62743 -> 104.244.39.20:80]
Nov 27 11:22:34 localhost app-6: [HttpParserEventHandler] <TCP105218281785925> INFO  Protocol parse exception (request length exceeded). Releasing session: [6 : 192.168.1.143:62768 -> 104.244.39.20:80]
Nov 27 11:22:46 localhost app-6: [HttpParserEventHandler] <TCP105218281785924> INFO  Protocol parse exception (request length exceeded). Releasing session: [6 : 192.168.1.143:62767 -> 104.244.39.20:80]
Nov 27 11:23:10 localhost app-6: [HttpParserEventHandler] <TCP105218281786196> INFO  Protocol parse exception (request length exceeded). Releasing session: [6 : 192.168.1.143:62806 -> 104.244.39.20:80]
Nov 27 11:29:49 localhost app-6: [HttpParserEventHandler] <TCP105218281789938> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:61151 -> 68.67.178.10:80]
Nov 27 11:54:23 localhost app-6: [HttpParserEventHandler] <TCP105218281798457> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:61905 -> 68.67.178.15:80]
Nov 27 11:55:23 localhost app-6: [HttpParserEventHandler] <TCP105218281799119> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:62205 -> 68.67.178.10:80]
Nov 27 11:57:02 localhost app-6: [HttpParserEventHandler] <TCP105218281800021> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:62500 -> 68.67.178.10:80]
Nov 27 12:04:03 localhost app-6: [HttpParserEventHandler] <TCP105218281803624> INFO  Protocol parse exception (invalid request method). Releasing session: [6 : 192.168.1.137:41202 -> 35.190.244.64:80]
Nov 27 12:09:56 localhost app-6: [HttpParserEventHandler] <TCP105218281807259> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:63561 -> 68.67.160.74:80]
Nov 27 12:35:05 localhost app-6: [HttpParserEventHandler] <TCP105218281818114> INFO  Protocol parse exception (invalid request method). Releasing session: [6 : 192.168.1.137:44140 -> 35.190.244.142:80]
Nov 27 12:48:48 localhost app-6: [HttpParserEventHandler] <TCP105218281822829> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:52020 -> 68.67.179.121:80]
Nov 27 12:49:52 localhost app-6: [HttpParserEventHandler] <TCP105218281823928> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:52550 -> 68.67.179.121:80]
Nov 27 12:57:42 localhost app-6: [HttpParserEventHandler] <TCP105218281826749> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:52857 -> 68.67.179.121:80]
Nov 27 12:58:49 localhost app-6: [HttpParserEventHandler] <TCP105218281827551> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:53111 -> 68.67.179.121:80]
Nov 27 13:01:07 localhost app-6: [HttpParserEventHandler] <TCP105218281828509> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:53358 -> 68.67.179.121:80]
Nov 27 13:01:18 localhost app-6: [HttpParserEventHandler] <TCP105218281828706> INFO  Protocol parse exception (invalid request method). Releasing session: [6 : 192.168.1.137:49776 -> 35.190.244.84:80]
Nov 27 13:20:10 localhost app-6: [HttpParserEventHandler] <TCP105218281835697> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:60520 -> 68.67.160.75:80]
Nov 27 13:29:20 localhost app-6: [HttpParserEventHandler] <TCP105218281838991> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:60794 -> 68.67.161.210:80]
Nov 27 13:30:22 localhost app-6: [HttpParserEventHandler] <TCP105218281839473> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:60995 -> 68.67.161.210:80]
Nov 27 13:31:15 localhost app-6: [HttpParserEventHandler] <TCP105218281840085> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:61265 -> 68.67.161.210:80]
Nov 27 13:32:59 localhost app-6: [HttpParserEventHandler] <TCP105218281840839> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:61436 -> 68.67.161.210:80]
Nov 27 13:33:38 localhost app-6: [HttpParserEventHandler] <TCP105218281841165> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:61551 -> 68.67.161.208:80]
Nov 27 13:34:00 localhost app-6: [HttpParserEventHandler] <TCP105218281841510> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:61645 -> 68.67.161.183:80]
Nov 27 13:34:00 localhost app-6: [HttpParserEventHandler] <TCP105218281841511> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:61646 -> 68.67.161.183:80]
Nov 27 14:16:47 localhost app-6: [HttpParserEventHandler] <TCP105218281856723> INFO  Protocol parse exception (buf limit exceeded). Releasing session: [6 : 192.168.1.157:62545 -> 68.67.161.208:80]
